Number,Gender,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Country,EmailAddress,TelephoneNumber,Birthday,CCType,DollarsSpent,WebVisits
16282,female,Ruth,W,Dansby,3715 Kincheloe Road,Tigard,OR,97223,US,Ruth.W.Dansby@gmail.com,503-443-2121,6/19/1982,MasterCard,145.88,17
16283,male,Robert,C,Schoenberger,3600 Khale Street,Charleston,SC,29424,US,Robert.C.Schoenberger@yahoo.com,843-534-3888,11/13/1960,MasterCard,12.47,7
16284,male,John,E,Huguley,690 Green Gate Lane,Hanover,MD,21076,US,John.E.Huguley@outlook.com,443-791-4525,1/7/1947,MasterCard,573.14,5
16285,male,Bernard,C,Arsenault,1190 Adonais Way,Atlanta,GA,30308,US,Bernard.C.Arsenault@gmail.com,678-495-4866,8/19/1957,Visa,22.72,10
16286,female,Amber,R,Copley,3130 Kimberly Way,Grand Rapids,MI,49503,US,Amber.R.Copley@outlook.com,616-915-6366,6/26/1975,Visa,551.17,23
16287,male,Henry,D,Alvarez,680 Ferguson Street,QUINCY,MA,2169,US,Henry.D.Alvarez@gmail.com,508-526-3864,12/26/1957,MasterCard,404.71,17
16288,male,Anthony,W,Mixon,370 Midway Road,HARTMAN,AR,72840,US,Anthony.W.Mixon@gmail.com,479-497-1859,11/13/1943,Visa,304.52,17
16289,female,Amy,L,Tibbs,2126 Meadowbrook Mall Road,Torrance,CA,90501,US,Amy.L.Tibbs@yahoo.com,310-782-7872,9/17/1983,MasterCard,864.16,25
16290,female,Leticia,D,Gonzales,1440 Grove Street,Bethpage,NY,11714,US,Leticia.D.Gonzales@gmail.com,631-846-2603,7/7/1975,Visa,160.79,12
16291,female,Rose,D,Martin,2057 Heavens Way,Sarasota,FL,34236,US,Rose.D.Martin@gmail.com,941-953-6311,7/4/1948,Visa,156.65,29
16292,female,Valerie,D,Byas,3490 Birch Street,Indianapolis,IN,46225,US,Valerie.D.Byas@gmail.com,317-808-6193,12/23/1965,Visa,287.32,30
16293,male,Thomas,J,Underwood,3172 Pretty View Lane,MONTE RIO,CA,95462,US,Thomas.J.Underwood@gmail.com,707-865-9719,10/3/1963,MasterCard,995.76,16
16294,female,Ashley,C,Cote,556 Calico Drive,RITZVILLE,WA,99169,US,Ashley.C.Cote@gmail.com,509-650-1095,6/4/1954,MasterCard,554.88,11
16295,male,James,C,Tucker,4208 Freshour Circle,Stockton,CA,95207,US,James.C.Tucker@yahoo.com,209-952-3570,1/23/1960,MasterCard,1000.59,11
16296,male,Evan,F,Johnson,1821 Stoney Lane,Dallas,TX,75212,US,Evan.F.Johnson@gmail.com,972-948-2295,11/13/1940,MasterCard,63.87,22
16297,female,Rebecca,F,Dawson,2675 Patton Lane,Morrisville,NC,27560,US,Rebecca.F.Dawson@yahoo.com,919-239-7877,5/6/1949,MasterCard,322.55,24
16298,female,Kathy,G,Garcia,2425 Rardin Drive,Oakland,CA,94612,US,Kathy.G.Garcia@yahoo.com,650-684-8643,5/1/1957,Visa,44.31,3
16299,female,Jody,E,Johnson,4306 Oak Street,Oswego,NY,13126,US,Jody.E.Johnson@outlook.com,315-342-2001,2/28/1973,Visa,116.4,11
16300,male,Nathaniel,L,Cambell,1541 Calvin Street,Baltimore,MD,21202,US,Nathaniel.L.Cambell@gmail.com,443-426-3506,12/14/1950,MasterCard,518.53,21
16301,male,Thomas,J,Hilt,4511 Hornor Avenue,HALLETT,OK,74034,US,Thomas.J.Hilt@gmail.com,918-356-0565,10/5/1958,MasterCard,482.79,9
16302,male,Danny,S,Holmes,4403 Riverwood Drive,Sacramento,CA,95814,US,Danny.S.Holmes@gmail.com,530-422-3294,2/25/1985,MasterCard,190.56,24
16303,female,Samantha,W,Purnell,3752 Poe Lane,KANSAS CITY,KS,64106,US,Samantha.W.Purnell@gmail.com,913-594-7934,2/13/1941,MasterCard,546.75,29
16304,male,Tyler,M,Brooks,1692 Union Street,SEATTLE,WA,98106,US,Tyler.M.Brooks@gmail.com,206-790-8416,11/22/1958,Visa,693.45,9
16305,female,Claudia,E,Robins,89 Broaddus Avenue,Bowling Green,KY,42101,US,Claudia.E.Robins@gmail.com,270-223-4553,2/28/1984,MasterCard,257.66,23
16306,female,Janice,J,Stewart,2974 Conaway Street,Bloomington,IN,47408,US,Janice.J.Stewart@gmail.com,812-369-0735,8/29/1956,Visa,194.59,10
16307,female,Pamila,J,Christiano,455 Stonepot Road,JACKSON,NJ,8537,US,Pamila.J.Christiano@gmail.com,908-430-2368,12/1/1972,MasterCard,130.31,27
16308,female,Rosemary,R,Dean,2423 Caldwell Road,BRIGHTON,NY,14623,US,Rosemary.R.Dean@yahoo.com,585-291-5203,3/12/1965,MasterCard,171.35,5
16309,male,Robert,K,Saylor,1184 Ray Court,Wilmington,NC,28401,US,Robert.K.Saylor@gmail.com,910-342-0004,11/10/1969,MasterCard,520.99,1
16310,female,Susan,M,Foley,4142 Blair Court,HURDLAND,MO,63547,US,Susan.M.Foley@gmail.com,660-423-9462,4/11/1943,Visa,838.93,26
16311,female,Gertrude,B,Starkey,3087 Valley Lane,Austin,TX,78758,US,Gertrude.B.Starkey@yahoo.com,512-680-6405,8/20/1940,Visa,625.9,22
16312,female,Nicole,T,Webster,1937 Twin Oaks Drive,Grand Rapids,MI,49503,US,Nicole.T.Webster@gmail.com,231-498-8538,6/5/1964,MasterCard,718.28,20
16313,female,Susan,C,Jackson,1506 Veltri Drive,Juneau,AK,99801,US,Susan.C.Jackson@outlook.com,907-254-5323,2/11/1947,MasterCard,124.16,1
16314,male,Jesse,K,Holmes,1429 Lincoln Street,TRENTON,NJ,8608,US,Jesse.K.Holmes@outlook.com,609-421-7833,2/10/1950,MasterCard,965.94,9
16315,female,Jenna,D,Everhart,4138 Ashwood Drive,COUNCIL BLUFFS,IA,51501,US,Jenna.D.Everhart@outlook.com,712-366-5399,6/30/1968,Visa,603.1,22
16316,female,Kerry,R,Patterson,2031 Echo Lane,KALAMAZOO,MI,49007,US,Kerry.R.Patterson@gmail.com,269-908-8134,12/9/1953,MasterCard,60.28,3
16317,female,Karin,L,Harter,4413 Stanley Avenue,ROSLYN,NY,11576,US,Karin.L.Harter@gmail.com,516-484-9160,2/22/1956,MasterCard,878.33,17
16318,male,Jordan,E,Burrell,841 Mutton Town Road,Redmond,WA,98052,US,Jordan.E.Burrell@gmail.com,360-670-2599,12/4/1977,MasterCard,298.84,9
16319,male,Randy,J,Garcia,992 Norma Lane,Alexandria,LA,71302,US,Randy.J.Garcia@gmail.com,318-496-7076,7/6/1982,MasterCard,546.55,7
16320,male,Gerardo,M,Hayward,1886 Pinnickinick Street,Olympia,WA,98501,US,Gerardo.M.Hayward@gmail.com,360-753-7075,11/9/1985,Visa,288.32,20
16321,female,Wanda,C,Sisk,653 Maple Lane,Huntsville,AL,35816,US,Wanda.C.Sisk@gmail.com,256-445-6275,5/6/1950,Visa,154.76,23
16322,female,Jillian,K,Campbell,3929 Pick Street,Gunnison,CO,81230,US,Jillian.K.Campbell@yahoo.com,970-642-0286,12/26/1971,Visa,3.23,27
16323,male,Reynaldo,M,Dorrough,4194 Willis Avenue,PORT ORANGE,FL,32019,US,Reynaldo.M.Dorrough@gmail.com,386-304-3987,2/25/1981,MasterCard,795.78,24
16324,female,Jody,J,Littlefield,1003 Horner Street,Cuyahoga Falls,OH,44221,US,Jody.J.Littlefield@yahoo.com,330-955-5589,9/1/1982,MasterCard,979.64,17
16325,female,Jennifer,R,Nieves,1390 Meadow View Drive,Hartford,CT,6103,US,Jennifer.R.Nieves@outlook.com,860-525-1017,8/7/1943,Visa,244.61,8
16326,female,Danelle,D,Vargas,149 Musgrave Street,Atlanta,GA,30342,US,Danelle.D.Vargas@gmail.com,404-928-7575,7/3/1979,Visa,499.92,17
16327,female,Irene,T,Fleury,1284 Ventura Drive,King City,CA,93930,US,Irene.T.Fleury@gmail.com,831-385-5045,1/20/1974,Visa,559.16,5
16328,female,Renee,D,Cole,732 Par Drive,City Of Commerce,CA,90040,US,Renee.D.Cole@gmail.com,805-901-4598,2/13/1979,MasterCard,651.67,25
16329,male,Michael,D,Davis,363 Emily Renzelli Boulevard,BIG SUR,CA,93920,US,Michael.D.Davis@gmail.com,831-667-0900,8/1/1969,MasterCard,958.99,23
16330,female,Dolores,T,Richter,442 Jim Rosa Lane,San Francisco,CA,94107,US,Dolores.T.Richter@gmail.com,415-816-9161,10/7/1949,MasterCard,476.12,8
16331,female,Renee,M,Benoit,5 Bartlett Avenue,Farmington Hills,MI,48331,US,Renee.M.Benoit@gmail.com,248-489-0352,7/29/1962,MasterCard,531.44,27
16332,female,Josephine,J,Hudgens,4782 Jadewood Farms,NEWARK,NJ,7102,US,Josephine.J.Hudgens@yahoo.com,973-368-8717,10/3/1973,MasterCard,536.43,14
16333,male,Mike,D,Lindsey,287 Berkley Street,Philadelphia,PA,19108,US,Mike.D.Lindsey@gmail.com,484-888-6661,4/23/1976,MasterCard,601.59,22
16334,female,Gladys,W,Jackson,4352 Green Hill Road,Fort Smith,AR,72908,US,Gladys.W.Jackson@outlook.com,479-220-7342,12/15/1969,MasterCard,108.38,12
16335,male,Eddie,J,Montes,1631 Rose Avenue,New Orleans,LA,70112,US,Eddie.J.Montes@outlook.com,504-268-1979,2/27/1965,Visa,249.79,29
16336,male,Matthew,R,Slater,3338 Abner Road,LAC DU FLAMBEAU,WI,54538,US,Matthew.R.Slater@gmail.com,715-388-3938,11/5/1940,MasterCard,931.35,9
16337,female,Sarah,A,Gainey,2562 Post Avenue,Valparaiso,IN,46383,US,Sarah.A.Gainey@gmail.com,219-241-4973,8/30/1970,Visa,917.7,9
16338,female,Nancy,J,Miller,3163 Melville Street,Memphis,TN,38118,US,Nancy.J.Miller@gmail.com,731-337-2820,10/20/1967,MasterCard,779.95,29
16339,female,Shannon,D,Seese,1531 Keyser Ridge Road,Greensboro,NC,27401,US,Shannon.D.Seese@gmail.com,336-541-1164,1/24/1951,MasterCard,294.12,21
16340,female,Miranda,D,Adler,4426 Wood Duck Drive,Manistique,MI,49854,US,Miranda.D.Adler@gmail.com,906-341-4338,12/15/1945,Visa,638.63,18
16341,male,Raymond,S,Rigsby,4556 Star Trek Drive,PENSACOLA,FL,32507,US,Raymond.S.Rigsby@yahoo.com,850-331-9431,2/12/1950,MasterCard,972.5,22
16342,male,Brian,M,Charlton,1507 Andy Street,Rapid City,SD,57701,US,Brian.M.Charlton@gmail.com,605-415-9581,4/21/1947,Visa,313.33,18
16343,male,David,L,Howard,4811 Chatham Way,Washington,MD,20005,US,David.L.Howard@outlook.com,240-691-1831,11/21/1984,MasterCard,877.81,10
16344,male,John,J,Weaver,76 Spinnaker Lane,Dekalb,IL,60115,US,John.J.Weaver@outlook.com,815-761-1307,1/24/1985,Visa,898.97,5
16345,female,Erika,G,Leslie,82 My Drive,New York,NY,10036,US,Erika.G.Leslie@outlook.com,347-291-4819,3/27/1942,MasterCard,756.54,18
16346,female,Coleen,A,Kelly,4625 Lake Forest Drive,KANSAS CITY,KS,66215,US,Coleen.A.Kelly@gmail.com,913-993-1015,11/15/1947,Visa,832.83,5
16347,female,Regina,S,Smith,1305 Moore Avenue,Dallas,TX,75207,US,Regina.S.Smith@gmail.com,817-719-7344,4/22/1974,MasterCard,866.73,24
16348,male,Michael,J,Henry,4639 Straford Park,HYDEN,KY,41749,US,Michael.J.Henry@gmail.com,606-672-2823,4/1/1963,MasterCard,43.8,22
16349,female,Geraldine,W,Johnson,1737 Daylene Drive,Southfield,MI,48075,US,Geraldine.W.Johnson@gmail.com,734-538-4377,7/25/1985,MasterCard,973.71,17
16350,male,Edward,S,Smith,1330 Woodland Drive,CHEROKEE,IA,51012,US,Edward.S.Smith@gmail.com,712-261-8509,3/19/1944,MasterCard,233.56,7
16351,male,Morris,T,Juarez,928 Sycamore Fork Road,Miami,FL,33179,US,Morris.T.Juarez@gmail.com,954-247-2222,1/31/1944,Visa,392.62,27
16352,female,Charlene,D,Lewellyn,4902 Hershell Hollow Road,Johnson City,TN,37615,US,Charlene.D.Lewellyn@gmail.com,423-948-2736,8/24/1973,MasterCard,203.65,5
16353,male,Robert,D,Brown,2490 Ferrell Street,FOSSTON,MN,56542,US,Robert.D.Brown@yahoo.com,218-435-3703,3/14/1972,MasterCard,429.73,3
16354,female,Charity,R,Rosado,3676 Flanigan Oaks Drive,Savage,MD,20763,US,Charity.R.Rosado@outlook.com,301-303-1225,12/11/1951,Visa,808.84,30
16355,male,Charles,M,Paul,1758 Benedum Drive,Middletown,NY,10940,US,Charles.M.Paul@outlook.com,845-321-2445,10/6/1981,Visa,559.5,23
16356,male,Kevin,P,Mcclellan,2024 Reppert Coal Road,SOUTHFIELD,MI,48235,US,Kevin.P.Mcclellan@gmail.com,586-863-2301,4/1/1949,MasterCard,43.86,13
16357,male,Eugene,R,Blevins,766 Dola Mine Road,GARNER,NC,27529,US,Eugene.R.Blevins@yahoo.com,919-350-8895,3/3/1963,MasterCard,186.93,22
16358,female,Lakeisha,C,Green,571 Briercliff Road,Brooklyn,NY,11201,US,Lakeisha.C.Green@gmail.com,718-613-1961,7/4/1945,Visa,70.37,25
16359,female,Sharon,J,Robillard,1819 Indiana Avenue,Honolulu,HI,96814,US,Sharon.J.Robillard@gmail.com,808-592-9418,11/11/1972,MasterCard,532.36,13
16360,male,Gary,M,Mccoy,4676 Middleville Road,Los Angeles,CA,90017,US,Gary.M.Mccoy@gmail.com,626-322-8111,4/24/1957,Visa,364.83,1
16361,female,Nancy,J,Benavides,4518 Bell Street,New York,NY,10019,US,Nancy.J.Benavides@outlook.com,212-261-2995,4/14/1971,MasterCard,267.4,11
16362,female,Catherine,J,Langford,1309 Morris Street,CRYSTAL CITY,TX,78839,US,Catherine.J.Langford@gmail.com,830-374-5977,7/14/1955,MasterCard,533.94,27
16363,male,Herbert,E,Webb,622 Sharon Lane,South Bend,IN,46614,US,Herbert.E.Webb@outlook.com,574-231-5148,5/19/1944,Visa,245.71,7
16364,male,Edward,D,Mcghee,2458 Christie Way,Cambridge,MA,2142,US,Edward.D.Mcghee@gmail.com,978-776-8237,11/26/1945,Visa,897.3,5
16365,male,Marvin,M,Cowart,2470 Elk Street,Irvine,CA,92614,US,Marvin.M.Cowart@gmail.com,949-610-3076,6/16/1966,Visa,12.46,2
16366,female,Carolyn,J,Wilhite,4337 Memory Lane,Harvard,IL,60033,US,Carolyn.J.Wilhite@gmail.com,815-943-6428,5/29/1977,Visa,313.71,17
16367,female,Rose,A,Taylor,1916 Chestnut Street,Polk City,FL,33868,US,Rose.A.Taylor@gmail.com,727-480-2862,2/21/1957,MasterCard,239.63,19
16368,male,Glenn,C,Allen,371 Rubaiyat Road,Muskegon,MI,49440,US,Glenn.C.Allen@yahoo.com,231-727-8391,2/18/1973,Visa,593.7,12
16369,female,Audrey,S,Post,1969 Grand Avenue,Maitland,FL,32751,US,Audrey.S.Post@gmail.com,407-660-0410,7/12/1981,MasterCard,296.35,25
16370,male,Albert,P,Williams,1137 Stratford Drive,HANA,HI,96713,US,Albert.P.Williams@gmail.com,808-248-0767,4/23/1972,MasterCard,977.31,26
16371,female,Carolyn,T,Lewis,338 Fall Street,LINCOLN,IL,62656,US,Carolyn.T.Lewis@gmail.com,217-871-6216,5/16/1963,MasterCard,797.98,26
16372,female,Linda,M,Roder,3844 Nancy Street,Raleigh,NC,27616,US,Linda.M.Roder@gmail.com,919-647-6459,8/22/1972,MasterCard,375.14,30
16373,female,Diana,H,Daniel,4407 Conaway Street,Bloomington,IN,47408,US,Diana.H.Daniel@gmail.com,812-332-1593,10/6/1972,MasterCard,97.98,15
16374,female,Iris,D,Kramer,1751 Science Center Drive,BURLEY,ID,83318,US,Iris.D.Kramer@gmail.com,208-650-1243,2/6/1969,MasterCard,130.66,26
16375,female,Michelle,T,Roush,2042 Sherwood Circle,Lafayette,LA,70501,US,Michelle.T.Roush@gmail.com,337-255-5664,10/6/1964,MasterCard,688.49,29
16376,male,Juan,B,Speaks,2707 Wescam Court,WAKEFIELD,MA,1880,US,Juan.B.Speaks@gmail.com,781-224-9563,3/25/1974,Visa,401.77,3
16377,male,Jack,M,Knight,1526 Bailey Drive,Cantril,IA,52542,US,Jack.M.Knight@gmail.com,319-397-9471,5/18/1953,MasterCard,400.61,26
16378,male,Jeremy,H,Robbins,713 University Drive,BURR RIDGE,IL,61257,US,Jeremy.H.Robbins@yahoo.com,312-760-8476,10/7/1950,MasterCard,516.62,9
16379,female,Michelle,A,Pepper,4579 Oak Lane,CLARENCE,MO,63437,US,Michelle.A.Pepper@gmail.com,660-699-9526,8/6/1960,MasterCard,409.49,11
16380,female,Clyde,W,Poole,2020 Illinois Avenue,Portland,OR,97214,US,Clyde.W.Poole@gmail.com,503-731-9600,1/12/1985,Visa,259.54,24
16381,male,Michael,S,Coleman,2447 Sunny Day Drive,Los Angeles,CA,90017,US,Michael.S.Coleman@outlook.com,714-822-1221,5/18/1975,MasterCard,385.74,10
16382,male,Stephen,B,Lembo,3204 Elk Avenue,Okemos,MI,48864,US,Stephen.B.Lembo@yahoo.com,517-512-1380,5/24/1980,Visa,748.62,10
16383,female,Carmelita,H,Truby,3158 Don Jackson Lane,Detroit,MI,48219,US,Carmelita.H.Truby@gmail.com,810-203-3030,3/20/1982,Visa,61.44,9
16384,female,Kirsten,A,Milano,2752 Ashton Lane,Austin,TX,78701,US,Kirsten.A.Milano@gmail.com,512-469-2123,7/7/1963,Visa,838.41,19
16385,female,Aubrey,S,Melcher,2295 Thrash Trail,Longview,TX,75601,US,Aubrey.S.Melcher@gmail.com,903-625-0281,5/9/1959,Visa,144.92,25
16386,female,Aileen,M,Bender,4744 Mudlick Road,Walla Walla,WA,99362,US,Aileen.M.Bender@gmail.com,509-563-9598,10/19/1941,Visa,114.41,29
16387,male,Jason,C,Walter,4857 Essex Court,POULTNEY,VT,5764,US,Jason.C.Walter@yahoo.com,802-287-7524,9/12/1977,Visa,909.59,17
16388,male,Kristopher,L,Lear,3192 Bombardier Way,Romulus,MI,48174,US,Kristopher.L.Lear@gmail.com,734-942-8548,3/20/1948,MasterCard,127.28,28
16389,female,Lynnette,B,Quintana,2782 Sumner Street,Los Angeles,CA,90017,US,Lynnette.B.Quintana@gmail.com,310-580-1226,7/27/1950,MasterCard,670.34,24
16390,male,Cameron,D,Denby,4107 Levy Court,BILLERICA,MA,1821,US,Cameron.D.Denby@gmail.com,978-670-6169,1/19/1958,MasterCard,936.3,19
16391,male,Jesse,M,Griggs,1852 Haymond Rocks Road,COVE,OR,97824,US,Jesse.M.Griggs@gmail.com,541-568-4414,11/8/1948,MasterCard,616.3,23
16392,male,David,E,Gause,3420 Ingram Street,Sidney,OH,45365,US,David.E.Gause@gmail.com,937-492-1268,2/24/1979,MasterCard,160.49,16
16393,male,Enrique,D,Crowell,4366 Stutler Lane,Erie,PA,16501,US,Enrique.D.Crowell@yahoo.com,814-461-8977,1/26/1943,MasterCard,295.9,20
16394,female,Cynthia,P,Herod,4305 Paul Wayne Haggerty Road,Metairie,LA,70001,US,Cynthia.P.Herod@gmail.com,504-450-7044,2/11/1961,Visa,379.57,27
16395,female,Michelle,M,Lucas,4875 White Avenue,SEADRIFT,TX,77983,US,Michelle.M.Lucas@gmail.com,361-785-6102,1/12/1947,Visa,487.36,17
16396,female,Cynthia,J,Bell,2862 Big Elm,Lenexa,MO,66214,US,Cynthia.J.Bell@gmail.com,816-883-4820,7/31/1970,MasterCard,901.89,12
16397,male,Nicholas,R,Ordway,510 Masonic Hill Road,Little Rock,AR,72201,US,Nicholas.R.Ordway@gmail.com,501-485-8997,7/26/1945,MasterCard,267.5,18
16398,female,Nona,B,Mchone,483 Rockford Mountain Lane,Green Bay,WI,54302,US,Nona.B.Mchone@outlook.com,920-243-9282,4/19/1975,Visa,378.89,30
16399,female,Muriel,B,Garcia,1038 Burning Memory Lane,Philadelphia,PA,19103,US,Muriel.B.Garcia@outlook.com,215-259-6643,1/24/1984,MasterCard,145.31,1
16400,male,Shelton,N,Dickinson,4644 Main Street,Tukwila,WA,98168,US,Shelton.N.Dickinson@gmail.com,425-660-5553,2/3/1951,Visa,192.91,6
16401,male,Roger,K,Pinson,216 Kelly Drive,BRIDGEPORT,WV,26330,US,Roger.K.Pinson@outlook.com,304-848-2510,1/28/1980,MasterCard,311.15,17
16402,male,Victor,D,Freitas,2615 Columbia Mine Road,Charleston,WV,25301,US,Victor.D.Freitas@gmail.com,304-556-2736,5/15/1983,MasterCard,110.11,14
16403,female,Linda,J,Turk,2023 Whitetail Lane,Dallas,TX,75207,US,Linda.J.Turk@yahoo.com,469-259-6239,12/19/1947,Visa,203.32,1
16404,female,Megan,C,Espada,611 Cost Avenue,Adelphi,MD,20783,US,Megan.C.Espada@yahoo.com,301-466-8010,5/6/1941,MasterCard,634.3,11
16405,female,Kelly,G,Pursley,2736 Meadowbrook Mall Road,Gardena,CA,90248,US,Kelly.G.Pursley@yahoo.com,310-779-4836,6/18/1949,Visa,301.29,12
16406,male,James,R,White,4792 Young Road,RUPERT,ID,83350,US,James.R.White@gmail.com,208-431-0157,6/21/1943,MasterCard,352.38,23
16407,male,Rodney,J,Mitchell,3080 Oak Avenue,Roselle,IL,60172,US,Rodney.J.Mitchell@gmail.com,847-923-5648,7/4/1985,MasterCard,905.52,22
16408,female,Zoila,B,Laney,3007 Adonais Way,Monticello,GA,31064,US,Zoila.B.Laney@gmail.com,678-456-4746,3/18/1969,Visa,378.99,30
16409,female,Marsha,S,Hughes,1114 Duff Avenue,BRATTLEBORO,VT,5301,US,Marsha.S.Hughes@gmail.com,802-513-4410,4/2/1957,MasterCard,748.43,6
16410,female,Dana,J,Faucher,2928 Farm Meadow Drive,Phoenix,AZ,85034,US,Dana.J.Faucher@gmail.com,928-862-8910,1/15/1963,Visa,806.28,8
16411,male,Charles,P,Robinson,590 Mount Olive Road,Atlanta,GA,30305,US,Charles.P.Robinson@gmail.com,678-964-9791,1/29/1968,Visa,641.16,29
16412,female,Mary,A,Lee,506 Goosetown Drive,MARS HILL,NC,28754,US,Mary.A.Lee@outlook.com,828-680-1676,3/8/1962,Visa,652.6,21
16413,male,Reginald,M,Brown,2960 Eagles Nest Drive,Sacramento,CA,95814,US,Reginald.M.Brown@gmail.com,530-652-6668,3/10/1958,Visa,590.74,30
16414,male,Willard,N,Robertson,4879 Clay Street,Indianapolis,IN,46278,US,Willard.N.Robertson@gmail.com,317-418-3871,4/27/1972,MasterCard,660.79,12
16415,male,Jason,M,Romero,3909 Cessna Drive,Fort Wayne,IN,46818,US,Jason.M.Romero@gmail.com,260-416-7036,7/21/1940,MasterCard,53.94,5
16416,male,James,C,Wilson,3648 McDowell Street,Fayetteville,TN,37334,US,James.C.Wilson@yahoo.com,931-433-5058,2/24/1946,Visa,379.65,13
16417,male,Frank,S,Hearns,3182 Lynch Street,Milwaukee,WI,53226,US,Frank.S.Hearns@gmail.com,920-978-9402,10/21/1960,MasterCard,879.52,15
16418,female,Jean,W,Huey,357 Doe Meadow Drive,Rockville,MD,20852,US,Jean.W.Huey@gmail.com,301-522-3772,10/16/1973,Visa,56.2,4
16419,female,Rose,L,Abbate,2171 Mill Street,Moore Haven,FL,33471,US,Rose.L.Abbate@gmail.com,863-946-8352,1/10/1953,MasterCard,874.18,18
16420,male,Joseph,M,Bowden,2719 Cimmaron Road,TUSTIN,CA,92680,US,Joseph.M.Bowden@outlook.com,714-544-0503,6/1/1967,Visa,185.21,25
16421,female,Lydia,K,Brown,2877 Hart Street,MYSTIC,CT,6355,US,Lydia.K.Brown@outlook.com,860-245-1195,10/9/1968,Visa,525.82,6
16422,female,Marilyn,T,Noble,1127 Lang Avenue,Salt Lake City,UT,84104,US,Marilyn.T.Noble@gmail.com,435-962-9287,10/13/1970,MasterCard,609.59,9
16423,male,Martin,G,King,3197 Elsie Drive,IRENE,SD,57037,US,Martin.G.King@yahoo.com,605-263-5983,8/5/1976,MasterCard,195.52,20
16424,female,Nancy,L,Rickards,3159 Travis Street,Boynton Beach,FL,33436,US,Nancy.L.Rickards@gmail.com,772-501-7926,11/18/1965,Visa,449.45,12
16425,male,Lawrence,P,Foley,4235 Emily Renzelli Boulevard,Fremont,CA,94539,US,Lawrence.P.Foley@gmail.com,831-534-5557,10/18/1976,MasterCard,342.74,1
16426,female,Linda,Z,Thornton,4128 Settlers Lane,New York,NY,10007,US,Linda.Z.Thornton@gmail.com,917-784-0497,3/11/1963,MasterCard,13.96,24
16427,male,Zackary,E,Burciaga,2189 Musgrave Street,Atlanta,GA,30303,US,Zackary.E.Burciaga@gmail.com,404-936-5430,8/16/1969,MasterCard,101.59,7
16428,male,Demetrius,D,Hurst,1882 Bingamon Road,Westlake,OH,44145,US,Demetrius.D.Hurst@outlook.com,440-617-7075,9/21/1977,Visa,492.42,29
16429,male,Bill,C,Bailey,947 Masonic Drive,Billings,MT,59102,US,Bill.C.Bailey@gmail.com,406-623-9716,12/17/1946,MasterCard,721.44,28
16430,male,Jose,N,Furtado,1327 Johnny Lane,New Berlin,WI,53151,US,Jose.N.Furtado@gmail.com,414-322-5286,1/2/1969,Visa,590.85,29
16431,female,Jacqueline,D,Mulholland,3106 Lucy Lane,EVANSVILLE,IN,47708,US,Jacqueline.D.Mulholland@outlook.com,812-429-1571,3/9/1954,MasterCard,440.96,28
16432,male,Dennis,H,Kenney,2278 Walnut Street,Ridgeland,MS,39157,US,Dennis.H.Kenney@gmail.com,601-604-3531,3/9/1982,Visa,980.5,17
16433,male,Timothy,B,Kreider,3491 Summit Street,WAUKON,IA,52172,US,Timothy.B.Kreider@yahoo.com,563-568-7364,10/24/1968,Visa,12.77,30
16434,female,Jean,E,Stone,3804 Green Hill Road,Fort Smith,AR,72908,US,Jean.E.Stone@gmail.com,479-426-2670,3/29/1953,Visa,135.65,23
16435,male,Joshua,J,Erickson,2514 Retreat Avenue,Birmingham,AL,35203,US,Joshua.J.Erickson@yahoo.com,205-307-1960,5/14/1974,MasterCard,457.87,30
16436,male,Donald,C,Fitzgerald,781 Austin Avenue,Savannah,GA,31405,US,Donald.C.Fitzgerald@gmail.com,912-351-1046,9/19/1961,Visa,378.1,12
16437,female,Irene,R,Klaus,1479 Hidden Meadow Drive,Fargo,ND,58102,US,Irene.R.Klaus@gmail.com,701-730-2446,7/8/1972,Visa,322.67,22
16438,male,Roger,K,Barnette,86 Woodbridge Lane,Dearborn,MI,48126,US,Roger.K.Barnette@outlook.com,313-582-8037,12/22/1966,MasterCard,536.93,7
16439,male,Seth,D,Hudson,734 Denver Avenue,Ontario,CA,91761,US,Seth.D.Hudson@outlook.com,951-283-1561,7/20/1967,MasterCard,170.72,17
16440,female,Melissa,D,Smith,2410 Payne Street,WOOLWINE,VA,24185,US,Melissa.D.Smith@gmail.com,276-930-6357,12/9/1964,MasterCard,302.55,20
16441,male,Earl,D,Phelps,2365 Nuzum Court,Getzville,NY,14068,US,Earl.D.Phelps@yahoo.com,716-636-5528,6/16/1957,MasterCard,4.76,6
16442,female,Joan,T,Williams,240 Mulberry Avenue,Benton,AR,72015,US,Joan.T.Williams@yahoo.com,501-303-8675,1/18/1977,MasterCard,782.14,24
16443,female,Linda,M,Clinton,1464 Joyce Street,ELBERTA,AL,36530,US,Linda.M.Clinton@gmail.com,251-987-5568,5/21/1958,Visa,72.69,12
16444,male,Fred,B,Flax,165 Cardinal Lane,Cleveland,OH,44114,US,Fred.B.Flax@outlook.com,216-965-1862,6/30/1967,MasterCard,329.83,12
16445,female,Maya,M,Metheny,4921 Daylene Drive,Detroit,MI,48226,US,Maya.M.Metheny@gmail.com,734-652-2041,3/24/1946,MasterCard,284.1,7
16446,male,William,A,Griffin,1668 Gandy Street,Syracuse,NY,13224,US,William.A.Griffin@gmail.com,315-224-3621,3/25/1964,MasterCard,190.53,8
